"","datetime","average","minimum","maximum","area"
"2488","2017-04",7.924,6.923,8.2,"hyhky"
"2489","2017-05",7.983,6.327,9.094,"hyhky"
"2490","2017-06",8.207,7.362,9.381,"hyhky"
"2491","2017-07",8.148,7.427,10.124,"hyhky"
"2492","2017-08",8.195,7.477,10.323,"hyhky"
"2493","2017-09",8.32,7.427,11.014,"hyhky"
"2494","2017-10",8.063,7.301,8.412,"hyhky"
"2495","2017-11",7.739,6.744,8.2,"hyhky"
"2496","2017-12",7.685,5.984,8.2,"hyhky"
"2497","2018-01",7.342,5.686,8.199,"hyhky"
"2498","2018-02",7.226,5.382,8.182,"hyhky"
"2499","2018-03",7.294,5.518,8.199,"hyhky"
"2500","2018-04",7.452,5.75,8.18,"hyhky"
"2501","2018-05",7.672,5.909,9.206,"hyhky"
"2502","2018-06",8.44,6.102,12.468,"hyhky"
"2503","2018-07",9.176,7.326,14.104,"hyhky"
"2504","2018-08",9.365,7.314,13.057,"hyhky"
"2505","2018-09",8.913,6.579,17.459,"hyhky"
"2506","2018-10",8.2,6.189,8.939,"hyhky"
"2507","2018-11",7.713,6.532,8.2,"hyhky"
"2508","2018-12",7.382,2.956,8.2,"hyhky"
"2509","2019-01",6.995,5.619,8.199,"hyhky"
"2510","2019-02",6.619,1.461,8.197,"hyhky"
"2511","2019-03",7.047,2.859,8.2,"hyhky"
"2512","2019-04",7.387,4.323,8.179,"hyhky"
"2513","2019-05",8.211,6.845,10.594,"hyhky"
"2514","2019-06",8.875,8.283,9.566,"hyhky"
"2515","2019-07",NA,NA,NA,"hyhky"
"2516","2019-08",NA,NA,NA,"hyhky"
"2517","2019-09",NA,NA,NA,"hyhky"
"2518","2019-10",NA,NA,NA,"hyhky"
"2519","2019-11",NA,NA,NA,"hyhky"
"2520","2019-12",NA,NA,NA,"hyhky"
"2521","2014-01",NA,NA,NA,"ikuri"
"2522","2014-02",7.698,6.603,8.269,"ikuri"
"2523","2014-03",7.288,6.087,8.469,"ikuri"
"2524","2014-04",7.456,6.685,7.883,"ikuri"
"2525","2014-05",7.727,7.042,8.461,"ikuri"
"2526","2014-06",7.72,6.589,8.289,"ikuri"
"2527","2014-07",7.82,6.812,14.86,"ikuri"
"2528","2014-08",8.134,7.458,8.752,"ikuri"
"2529","2014-09",8.705,8.519,8.786,"ikuri"
"2530","2014-10",8.553,8.067,8.7,"ikuri"
"2531","2014-11",8.15,6.759,8.7,"ikuri"
"2532","2014-12",8.358,7.787,8.7,"ikuri"
"2533","2015-01",8.397,7.614,8.7,"ikuri"
"2534","2015-02",8.402,8.143,8.694,"ikuri"
"2535","2015-03",7.888,7.328,8.7,"ikuri"
"2536","2015-04",7.249,6.419,8.666,"ikuri"
"2537","2015-05",7.379,6.452,8.7,"ikuri"
"2538","2015-06",7.7,7.434,7.859,"ikuri"
"2539","2015-07",8.067,7.635,8.662,"ikuri"
"2540","2015-08",7.723,7.32,8.212,"ikuri"
"2541","2015-09",7.616,6.88,8.1,"ikuri"
"2542","2015-10",7.601,7.023,8.408,"ikuri"
"2543","2015-11",7.944,7.059,8.7,"ikuri"
"2544","2015-12",7.958,7.111,8.7,"ikuri"
"2545","2016-01",7.912,7.024,8.7,"ikuri"
"2546","2016-02",7.915,7.07,8.62,"ikuri"
"2547","2016-03",7.663,6.974,8.363,"ikuri"
"2548","2016-04",7.583,6.628,9.174,"ikuri"
"2549","2016-05",7.632,7.361,7.997,"ikuri"
"2550","2016-06",7.596,6.441,8.004,"ikuri"
"2551","2016-07",7.711,7.075,8.218,"ikuri"
"2552","2016-08",7.676,7.193,8.11,"ikuri"
"2553","2016-09",7.641,7.357,7.944,"ikuri"
"2554","2016-10",7.527,7.283,7.947,"ikuri"
"2555","2016-11",7.607,6.508,7.795,"ikuri"
"2556","2016-12",7.414,5.454,7.783,"ikuri"
"2557","2017-01",7.437,5.379,8.375,"ikuri"
"2558","2017-02",7.364,5.542,7.827,"ikuri"
"2559","2017-03",7.236,6.217,7.617,"ikuri"
"2560","2017-04",6.957,6.348,8.344,"ikuri"
"2561","2017-05",6.854,6.148,7.69,"ikuri"
"2562","2017-06",7.146,5.907,7.892,"ikuri"
"2563","2017-07",7.15,6.372,8.537,"ikuri"
"2564","2017-08",6.988,5.76,8.855,"ikuri"
"2565","2017-09",7.433,6.213,9.003,"ikuri"
"2566","2017-10",7.483,6.597,8.462,"ikuri"
"2567","2017-11",7.066,6.39,7.863,"ikuri"
"2568","2017-12",6.964,6.236,7.841,"ikuri"
"2569","2018-01",7.053,6.155,8.384,"ikuri"
"2570","2018-02",6.881,6.14,7.591,"ikuri"
"2571","2018-03",6.71,6.164,7.668,"ikuri"
"2572","2018-04",6.36,5.852,7.556,"ikuri"
"2573","2018-05",6.424,5.91,7.558,"ikuri"
"2574","2018-06",7.199,6.068,7.678,"ikuri"
"2575","2018-07",7.468,6.367,7.925,"ikuri"
"2576","2018-08",7.441,6.384,8.017,"ikuri"
"2577","2018-09",7.411,6.471,7.659,"ikuri"
"2578","2018-10",7.388,6.538,7.593,"ikuri"
"2579","2018-11",7.446,6.633,8.181,"ikuri"
"2580","2018-12",7.563,6.854,8.439,"ikuri"
"2581","2019-01",7.089,6.244,8.039,"ikuri"
"2582","2019-02",7.024,6.062,7.661,"ikuri"
"2583","2019-03",7.327,6.346,8.434,"ikuri"
"2584","2019-04",7.39,6.718,8.116,"ikuri"
"2585","2019-05",7.239,6.176,7.791,"ikuri"
"2586","2019-06",7.148,5.89,7.612,"ikuri"
"2587","2019-07",NA,NA,NA,"ikuri"
"2588","2019-08",NA,NA,NA,"ikuri"
"2589","2019-09",NA,NA,NA,"ikuri"
"2590","2019-10",NA,NA,NA,"ikuri"
"2591","2019-11",NA,NA,NA,"ikuri"
"2592","2019-12",NA,NA,NA,"ikuri"
"2593","2014-01",NA,NA,NA,"ikuri-2"
"2594","2014-02",7.25,5.976,7.529,"ikuri-2"
"2595","2014-03",6.4,5.998,7.792,"ikuri-2"
"2596","2014-04",6.731,5.526,7.312,"ikuri-2"
"2597","2014-05",7.053,6.352,7.725,"ikuri-2"
"2598","2014-06",7.039,6.249,7.648,"ikuri-2"
"2599","2014-07",7.128,6.269,11.672,"ikuri-2"
"2600","2014-08",7.883,6.804,8.702,"ikuri-2"
"2601","2014-09",8.733,8.69,8.761,"ikuri-2"
"2602","2014-10",8.663,8.25,8.7,"ikuri-2"
"2603","2014-11",8.46,6.303,8.7,"ikuri-2"
"2604","2014-12",8.336,7.55,8.7,"ikuri-2"
"2605","2015-01",8.372,7.534,8.7,"ikuri-2"
"2606","2015-02",8.682,8.585,8.699,"ikuri-2"
"2607","2015-03",8.519,6.826,8.7,"ikuri-2"
"2608","2015-04",7.123,5.882,8.7,"ikuri-2"
"2609","2015-05",7.187,6.398,8.632,"ikuri-2"
"2610","2015-06",7.16,6.613,7.392,"ikuri-2"
"2611","2015-07",7.464,6.605,8.121,"ikuri-2"
"2612","2015-08",6.91,6.426,7.45,"ikuri-2"
"2613","2015-09",7.047,6.136,7.599,"ikuri-2"
"2614","2015-10",7.105,6.309,7.858,"ikuri-2"
"2615","2015-11",7.474,6.117,8.294,"ikuri-2"
"2616","2015-12",7.582,6.879,8.593,"ikuri-2"
"2617","2016-01",7.479,6.198,8.386,"ikuri-2"
"2618","2016-02",7.523,6.885,8.257,"ikuri-2"
"2619","2016-03",7.103,6.317,7.813,"ikuri-2"
"2620","2016-04",6.979,6.137,7.594,"ikuri-2"
"2621","2016-05",7.025,6.379,7.46,"ikuri-2"
"2622","2016-06",6.889,6.188,7.426,"ikuri-2"
"2623","2016-07",6.953,6.145,7.589,"ikuri-2"
"2624","2016-08",6.959,6.353,7.722,"ikuri-2"
"2625","2016-09",7.036,6.413,7.556,"ikuri-2"
"2626","2016-10",6.914,6.401,7.498,"ikuri-2"
"2627","2016-11",7.08,6.221,7.559,"ikuri-2"
"2628","2016-12",6.903,5.56,7.386,"ikuri-2"
"2629","2017-01",6.787,5.697,7.547,"ikuri-2"
"2630","2017-02",6.588,5.84,7.189,"ikuri-2"
"2631","2017-03",6.297,6.1,6.711,"ikuri-2"
"2632","2017-04",7.161,6.123,8.418,"ikuri-2"
"2633","2017-05",6.544,5.924,7.939,"ikuri-2"
"2634","2017-06",6.187,5.863,7.403,"ikuri-2"
"2635","2017-07",6.495,5.891,8.27,"ikuri-2"
"2636","2017-08",6.568,5.754,8.287,"ikuri-2"
"2637","2017-09",7.141,5.871,8.653,"ikuri-2"
"2638","2017-10",6.999,5.892,8.454,"ikuri-2"
"2639","2017-11",6.251,5.959,7.704,"ikuri-2"
"2640","2017-12",6.363,5.903,7.564,"ikuri-2"
"2641","2018-01",6.507,6.027,8.401,"ikuri-2"
"2642","2018-02",6.343,6.021,7.24,"ikuri-2"
"2643","2018-03",6.4,6.023,7.448,"ikuri-2"
"2644","2018-04",6.128,5.767,7.252,"ikuri-2"
"2645","2018-05",6.105,5.804,7.235,"ikuri-2"
"2646","2018-06",6.302,5.663,7.304,"ikuri-2"
"2647","2018-07",6.371,5.917,7.419,"ikuri-2"
"2648","2018-08",6.419,5.904,7.558,"ikuri-2"
"2649","2018-09",6.634,6.204,7.438,"ikuri-2"
"2650","2018-10",6.542,5.86,7.209,"ikuri-2"
"2651","2018-11",6.633,6.048,8.194,"ikuri-2"
"2652","2018-12",7.412,6.719,8.425,"ikuri-2"
"2653","2019-01",6.369,5.828,8.31,"ikuri-2"
"2654","2019-02",6.232,5.556,7.042,"ikuri-2"
"2655","2019-03",6.962,6.082,8.004,"ikuri-2"
"2656","2019-04",7.286,5.945,8.041,"ikuri-2"
"2657","2019-05",6.231,5.81,7.01,"ikuri-2"
"2658","2019-06",6.231,5.901,6.792,"ikuri-2"
"2659","2019-07",NA,NA,NA,"ikuri-2"
"2660","2019-08",NA,NA,NA,"ikuri-2"
"2661","2019-09",NA,NA,NA,"ikuri-2"
"2662","2019-10",NA,NA,NA,"ikuri-2"
"2663","2019-11",NA,NA,NA,"ikuri-2"
"2664","2019-12",NA,NA,NA,"ikuri-2"
"2665","2014-01",NA,NA,NA,"ikuri-3"
"2666","2014-02",7.82,6.824,8.531,"ikuri-3"
"2667","2014-03",6.591,5.225,9.157,"ikuri-3"
"2668","2014-04",7.115,5.569,8.171,"ikuri-3"
"2669","2014-05",7.582,6.736,9.015,"ikuri-3"
"2670","2014-06",7.553,6.625,8.733,"ikuri-3"
"2671","2014-07",7.732,6.83,14.921,"ikuri-3"
"2672","2014-08",8.214,7.052,8.686,"ikuri-3"
"2673","2014-09",8.658,8.403,8.761,"ikuri-3"
"2674","2014-10",8.398,7.891,8.681,"ikuri-3"
"2675","2014-11",7.841,7.176,8.553,"ikuri-3"
"2676","2014-12",8.261,7.071,8.668,"ikuri-3"
"2677","2015-01",8.418,7.85,8.698,"ikuri-3"
"2678","2015-02",8.13,7.917,8.424,"ikuri-3"
"2679","2015-03",7.354,6.941,8.384,"ikuri-3"
"2680","2015-04",7.35,6.967,8.26,"ikuri-3"
"2681","2015-05",7.736,6.803,8.699,"ikuri-3"
"2682","2015-06",8.116,7.358,8.471,"ikuri-3"
"2683","2015-07",8.355,7.1,9.105,"ikuri-3"
"2684","2015-08",7.738,6.945,8.627,"ikuri-3"
"2685","2015-09",7.71,6.558,8.746,"ikuri-3"
"2686","2015-10",7.858,6.636,8.581,"ikuri-3"
"2687","2015-11",8.207,6.43,8.651,"ikuri-3"
"2688","2015-12",8.335,7.546,8.655,"ikuri-3"
"2689","2016-01",8.26,6.474,8.632,"ikuri-3"
"2690","2016-02",8.321,7.762,8.649,"ikuri-3"
"2691","2016-03",7.728,5.982,8.575,"ikuri-3"
"2692","2016-04",7.644,5.925,8.995,"ikuri-3"
"2693","2016-05",7.745,6.965,8.635,"ikuri-3"
"2694","2016-06",7.55,6.408,8.476,"ikuri-3"
"2695","2016-07",7.572,6.652,8.859,"ikuri-3"
"2696","2016-08",7.686,6.626,8.732,"ikuri-3"
"2697","2016-09",7.765,6.893,8.65,"ikuri-3"
"2698","2016-10",7.532,6.814,8.436,"ikuri-3"
"2699","2016-11",7.722,6.363,8.416,"ikuri-3"
"2700","2016-12",7.379,4.783,8.398,"ikuri-3"
"2701","2017-01",7.362,4.856,8.435,"ikuri-3"
"2702","2017-02",7.059,4.996,8.116,"ikuri-3"
"2703","2017-03",6.913,6.278,7.341,"ikuri-3"
"2704","2017-04",6.754,6.419,8.305,"ikuri-3"
"2705","2017-05",6.628,6.15,7.684,"ikuri-3"
"2706","2017-06",6.784,5.922,8.154,"ikuri-3"
"2707","2017-07",6.775,6.17,8.023,"ikuri-3"
"2708","2017-08",6.503,5.778,7.72,"ikuri-3"
"2709","2017-09",7.407,6.137,8.479,"ikuri-3"
"2710","2017-10",7.328,6.577,8.057,"ikuri-3"
"2711","2017-11",7.002,6.471,7.915,"ikuri-3"
"2712","2017-12",6.759,6.321,8.122,"ikuri-3"
"2713","2018-01",6.83,6.273,8.317,"ikuri-3"
"2714","2018-02",6.76,6.252,7.978,"ikuri-3"
"2715","2018-03",6.649,6.218,7.777,"ikuri-3"
"2716","2018-04",6.309,5.779,7.422,"ikuri-3"
"2717","2018-05",6.339,5.937,8.133,"ikuri-3"
"2718","2018-06",7.035,6.328,8.235,"ikuri-3"
"2719","2018-07",7.284,6.268,8.398,"ikuri-3"
"2720","2018-08",7.33,6.221,8.79,"ikuri-3"
"2721","2018-09",7.53,6.751,8.274,"ikuri-3"
"2722","2018-10",7.493,6.136,8.214,"ikuri-3"
"2723","2018-11",7.539,6.843,8.204,"ikuri-3"
"2724","2018-12",7.755,7.257,8.503,"ikuri-3"
"2725","2019-01",6.692,5.098,8.301,"ikuri-3"
"2726","2019-02",6.556,4.962,7.977,"ikuri-3"
"2727","2019-03",7.276,6.128,8.467,"ikuri-3"
"2728","2019-04",7.419,6.249,8.536,"ikuri-3"
"2729","2019-05",6.874,6.084,7.977,"ikuri-3"
"2730","2019-06",6.836,6.117,8.369,"ikuri-3"
"2731","2019-07",NA,NA,NA,"ikuri-3"
"2732","2019-08",NA,NA,NA,"ikuri-3"
"2733","2019-09",NA,NA,NA,"ikuri-3"
"2734","2019-10",NA,NA,NA,"ikuri-3"
"2735","2019-11",NA,NA,NA,"ikuri-3"
"2736","2019-12",NA,NA,NA,"ikuri-3"
"2737","2014-01",NA,NA,NA,"jarvensivu"
"2738","2014-02",2.15,1.502,2.681,"jarvensivu"
"2739","2014-03",2.981,1.716,5.414,"jarvensivu"
"2740","2014-04",4.738,3.614,6.026,"jarvensivu"
"2741","2014-05",8.48,5.511,14.061,"jarvensivu"
"2742","2014-06",12.369,10.151,15.461,"jarvensivu"
"2743","2014-07",16.611,12.575,22.203,"jarvensivu"
"2744","2014-08",17.296,14.467,21.665,"jarvensivu"
"2745","2014-09",15.02,14.483,15.563,"jarvensivu"
"2746","2014-10",8.996,5.519,10.69,"jarvensivu"
"2747","2014-11",4.446,3.19,6.24,"jarvensivu"
"2748","2014-12",2.39,1.193,3.323,"jarvensivu"
"2749","2015-01",1.765,1.432,3.311,"jarvensivu"
"2750","2015-02",1.744,1.54,1.959,"jarvensivu"
"2751","2015-03",2.494,1.517,3.53,"jarvensivu"
"2752","2015-04",4.114,3.145,5.718,"jarvensivu"
"2753","2015-05",8.076,5.623,10.994,"jarvensivu"
"2754","2015-06",12.139,10.893,14.54,"jarvensivu"
"2755","2015-07",14.983,11.695,17.051,"jarvensivu"
"2756","2015-08",15.952,14.029,18.997,"jarvensivu"
"2757","2015-09",13.868,11.527,16.573,"jarvensivu"
"2758","2015-10",9.064,6.789,12.22,"jarvensivu"
"2759","2015-11",5.959,4.104,6.917,"jarvensivu"
"2760","2015-12",3.61,1.721,4.466,"jarvensivu"
"2761","2016-01",1.892,1.246,2.55,"jarvensivu"
"2762","2016-02",1.643,1,2.378,"jarvensivu"
"2763","2016-03",1.284,1.051,1.944,"jarvensivu"
"2764","2016-04",3.571,1.947,5.789,"jarvensivu"
"2765","2016-05",9.303,5.255,13.29,"jarvensivu"
"2766","2016-06",12.417,7.582,16.206,"jarvensivu"
"2767","2016-07",15.692,12.666,18.18,"jarvensivu"
"2768","2016-08",15.86,13.877,18.939,"jarvensivu"
"2769","2016-09",13.421,11.629,15.262,"jarvensivu"
"2770","2016-10",8.257,5.66,12.334,"jarvensivu"
"2771","2016-11",3.007,1.63,5.873,"jarvensivu"
"2772","2016-12",2.019,1.574,2.641,"jarvensivu"
"2773","2017-01",1.954,1.084,2.984,"jarvensivu"
"2774","2017-02",2.174,1.68,2.77,"jarvensivu"
"2775","2017-03",3.059,2.087,4.22,"jarvensivu"
"2776","2017-04",4.399,3.967,5.391,"jarvensivu"
"2777","2017-05",7.303,4.536,11.282,"jarvensivu"
"2778","2017-06",11.731,8.111,14.295,"jarvensivu"
"2779","2017-07",15.332,13.117,17.959,"jarvensivu"
"2780","2017-08",16.361,14.082,18.11,"jarvensivu"
"2781","2017-09",12.982,10.724,14.804,"jarvensivu"
"2782","2017-10",8.869,5.806,11.911,"jarvensivu"
"2783","2017-11",4.217,2.813,5.889,"jarvensivu"
"2784","2017-12",2.214,1.199,3.535,"jarvensivu"
"2785","2018-01",1.894,1.279,2.856,"jarvensivu"
"2786","2018-02",2.564,1.055,5.798,"jarvensivu"
"2787","2018-03",2.906,1.036,6.308,"jarvensivu"
"2788","2018-04",3.117,1.42,4.673,"jarvensivu"
"2789","2018-05",7.322,4.229,12.837,"jarvensivu"
"2790","2018-06",11.875,7.145,16.976,"jarvensivu"
"2791","2018-07",17.072,11.806,23.533,"jarvensivu"
"2792","2018-08",17.863,14.918,23.626,"jarvensivu"
"2793","2018-09",14.692,10.175,17.707,"jarvensivu"
"2794","2018-10",8.826,5.55,10.807,"jarvensivu"
"2795","2018-11",5.256,2.737,6.241,"jarvensivu"
"2796","2018-12",1.898,1.341,3.063,"jarvensivu"
"2797","2019-01",1.89,1.359,2.86,"jarvensivu"
"2798","2019-02",1.941,1.464,3.557,"jarvensivu"
"2799","2019-03",2.453,1.802,3.419,"jarvensivu"
"2800","2019-04",4.402,3.044,6.964,"jarvensivu"
"2801","2019-05",8.587,5.482,14.397,"jarvensivu"
"2802","2019-06",13.507,10.027,16.027,"jarvensivu"
"2803","2019-07",NA,NA,NA,"jarvensivu"
"2804","2019-08",NA,NA,NA,"jarvensivu"
"2805","2019-09",NA,NA,NA,"jarvensivu"
"2806","2019-10",NA,NA,NA,"jarvensivu"
"2807","2019-11",NA,NA,NA,"jarvensivu"
"2808","2019-12",NA,NA,NA,"jarvensivu"
"2809","2014-01",NA,NA,NA,"jokipohja-xxvi"
"2810","2014-02",1,1,1,"jokipohja-xxvi"
"2811","2014-03",1.9,1,3.857,"jokipohja-xxvi"
"2812","2014-04",4.268,3.429,5.891,"jokipohja-xxvi"
"2813","2014-05",8.875,5.344,15.16,"jokipohja-xxvi"
"2814","2014-06",13.68,10.733,17.088,"jokipohja-xxvi"
"2815","2014-07",18.539,13.967,24.226,"jokipohja-xxvi"
"2816","2014-08",18.887,16.177,23.767,"jokipohja-xxvi"
"2817","2014-09",15.847,15.784,15.938,"jokipohja-xxvi"
"2818","2014-10",9.201,5.357,11.488,"jokipohja-xxvi"
"2819","2014-11",4.17,2.537,6.178,"jokipohja-xxvi"
"2820","2014-12",1.616,1,2.694,"jokipohja-xxvi"
"2821","2015-01",1.02,1,1.634,"jokipohja-xxvi"
"2822","2015-02",1,1,1,"jokipohja-xxvi"
"2823","2015-03",1.881,1,3.036,"jokipohja-xxvi"
"2824","2015-04",3.686,2.783,5.362,"jokipohja-xxvi"
"2825","2015-05",8.2,5.503,11.884,"jokipohja-xxvi"
"2826","2015-06",13.05,11.403,15.891,"jokipohja-xxvi"
"2827","2015-07",17.258,14.479,18.591,"jokipohja-xxvi"
"2828","2015-08",18.561,17.091,21.018,"jokipohja-xxvi"
"2829","2015-09",15.711,13.261,18.055,"jokipohja-xxvi"
"2830","2015-10",9.578,6.628,13.349,"jokipohja-xxvi"
"2831","2015-11",5.696,3.648,6.903,"jokipohja-xxvi"
"2832","2015-12",2.953,1.001,3.974,"jokipohja-xxvi"
"2833","2016-01",1,1,1,"jokipohja-xxvi"
"2834","2016-02",1.006,1,1.113,"jokipohja-xxvi"
"2835","2016-03",1.289,1.056,1.991,"jokipohja-xxvi"
"2836","2016-04",3.59,1.987,5.618,"jokipohja-xxvi"
"2837","2016-05",9.841,4.983,14.66,"jokipohja-xxvi"
"2838","2016-06",13.743,7.633,17.994,"jokipohja-xxvi"
"2839","2016-07",17.774,14.223,20.258,"jokipohja-xxvi"
"2840","2016-08",17.771,15.537,20.641,"jokipohja-xxvi"
"2841","2016-09",14.669,12.8,16.156,"jokipohja-xxvi"
"2842","2016-10",8.419,5.46,12.808,"jokipohja-xxvi"
"2843","2016-11",2.221,1,5.659,"jokipohja-xxvi"
"2844","2016-12",1.09,1.057,1.15,"jokipohja-xxvi"
"2845","2017-01",1.087,1.032,1.134,"jokipohja-xxvi"
"2846","2017-02",1.273,1.108,1.517,"jokipohja-xxvi"
"2847","2017-03",2.457,1.517,3.928,"jokipohja-xxvi"
"2848","2017-04",4.084,3.714,4.807,"jokipohja-xxvi"
"2849","2017-05",7.412,4.063,11.845,"jokipohja-xxvi"
"2850","2017-06",12.565,8.314,16.176,"jokipohja-xxvi"
"2851","2017-07",16.733,14.303,19.072,"jokipohja-xxvi"
"2852","2017-08",17.792,15.524,19.027,"jokipohja-xxvi"
"2853","2017-09",13.864,11.098,15.635,"jokipohja-xxvi"
"2854","2017-10",9.04,5.604,12.304,"jokipohja-xxvi"
"2855","2017-11",3.791,2.522,5.695,"jokipohja-xxvi"
"2856","2017-12",1.368,1,2.557,"jokipohja-xxvi"
"2857","2018-01",1.001,1,1.088,"jokipohja-xxvi"
"2858","2018-02",1.021,1,1.601,"jokipohja-xxvi"
"2859","2018-03",1.049,1,2.512,"jokipohja-xxvi"
"2860","2018-04",1.869,1,3.828,"jokipohja-xxvi"
"2861","2018-05",7.375,3.336,14.45,"jokipohja-xxvi"
"2862","2018-06",12.968,7.159,17.215,"jokipohja-xxvi"
"2863","2018-07",18.213,13.506,24.997,"jokipohja-xxvi"
"2864","2018-08",19.324,16.091,24.916,"jokipohja-xxvi"
"2865","2018-09",15.274,10.566,18.278,"jokipohja-xxvi"
"2866","2018-10",8.985,5.247,10.678,"jokipohja-xxvi"
"2867","2018-11",4.937,2.234,6.108,"jokipohja-xxvi"
"2868","2018-12",1.074,1,2.226,"jokipohja-xxvi"
"2869","2019-01",1.004,1,1.017,"jokipohja-xxvi"
"2870","2019-02",1.143,1.008,1.833,"jokipohja-xxvi"
"2871","2019-03",1.822,1.41,2.642,"jokipohja-xxvi"
"2872","2019-04",4.106,2.648,7.102,"jokipohja-xxvi"
"2873","2019-05",8.845,5.153,14.969,"jokipohja-xxvi"
"2874","2019-06",14.898,10.654,17.808,"jokipohja-xxvi"
"2875","2019-07",NA,NA,NA,"jokipohja-xxvi"
"2876","2019-08",NA,NA,NA,"jokipohja-xxvi"
"2877","2019-09",NA,NA,NA,"jokipohja-xxvi"
"2878","2019-10",NA,NA,NA,"jokipohja-xxvi"
"2879","2019-11",NA,NA,NA,"jokipohja-xxvi"
"2880","2019-12",NA,NA,NA,"jokipohja-xxvi"
"2881","2014-01",NA,NA,NA,"jokipohja-xxvi-2"
"2882","2014-02",1,1,1,"jokipohja-xxvi-2"
"2883","2014-03",1.878,1,3.62,"jokipohja-xxvi-2"
"2884","2014-04",4.243,3.426,5.961,"jokipohja-xxvi-2"
"2885","2014-05",8.795,5.363,14.536,"jokipohja-xxvi-2"
"2886","2014-06",13.652,10.853,16.913,"jokipohja-xxvi-2"
"2887","2014-07",18.435,14.014,24.021,"jokipohja-xxvi-2"
"2888","2014-08",19.05,16.189,23.564,"jokipohja-xxvi-2"
"2889","2014-09",15.905,15.805,16.054,"jokipohja-xxvi-2"
"2890","2014-10",9.248,5.328,11.335,"jokipohja-xxvi-2"
"2891","2014-11",4.187,2.557,6.166,"jokipohja-xxvi-2"
"2892","2014-12",1.637,1,2.785,"jokipohja-xxvi-2"
"2893","2015-01",1.016,1,1.488,"jokipohja-xxvi-2"
"2894","2015-02",1,1,1,"jokipohja-xxvi-2"
"2895","2015-03",1.873,1,3.053,"jokipohja-xxvi-2"
"2896","2015-04",3.71,2.79,5.439,"jokipohja-xxvi-2"
"2897","2015-05",8.208,5.438,11.546,"jokipohja-xxvi-2"
"2898","2015-06",13.053,11.444,15.846,"jokipohja-xxvi-2"
"2899","2015-07",17.234,14.371,18.637,"jokipohja-xxvi-2"
"2900","2015-08",18.559,17.063,21.001,"jokipohja-xxvi-2"
"2901","2015-09",15.722,13.337,18.056,"jokipohja-xxvi-2"
"2902","2015-10",9.607,6.643,13.303,"jokipohja-xxvi-2"
"2903","2015-11",5.711,3.757,6.883,"jokipohja-xxvi-2"
"2904","2015-12",2.973,1.008,4,"jokipohja-xxvi-2"
"2905","2016-01",1,1,1.007,"jokipohja-xxvi-2"
"2906","2016-02",1.006,1,1.208,"jokipohja-xxvi-2"
"2907","2016-03",1.28,1.052,1.965,"jokipohja-xxvi-2"
"2908","2016-04",3.549,1.966,5.485,"jokipohja-xxvi-2"
"2909","2016-05",9.762,4.995,14.613,"jokipohja-xxvi-2"
"2910","2016-06",13.742,7.636,17.966,"jokipohja-xxvi-2"
"2911","2016-07",17.755,14.553,20.205,"jokipohja-xxvi-2"
"2912","2016-08",17.778,15.565,20.534,"jokipohja-xxvi-2"
"2913","2016-09",14.673,12.822,16.133,"jokipohja-xxvi-2"
"2914","2016-10",8.453,5.489,12.818,"jokipohja-xxvi-2"
"2915","2016-11",2.252,1,5.647,"jokipohja-xxvi-2"
"2916","2016-12",1.09,1.056,1.15,"jokipohja-xxvi-2"
"2917","2017-01",1.087,1.031,1.209,"jokipohja-xxvi-2"
"2918","2017-02",1.269,1.108,1.517,"jokipohja-xxvi-2"
"2919","2017-03",2.436,1.517,3.91,"jokipohja-xxvi-2"
"2920","2017-04",4.072,3.721,4.96,"jokipohja-xxvi-2"
"2921","2017-05",7.345,4.103,11.793,"jokipohja-xxvi-2"
"2922","2017-06",12.519,8.328,15.908,"jokipohja-xxvi-2"
"2923","2017-07",16.687,14.373,19.028,"jokipohja-xxvi-2"
"2924","2017-08",17.792,15.593,18.937,"jokipohja-xxvi-2"
"2925","2017-09",13.887,11.056,15.703,"jokipohja-xxvi-2"
"2926","2017-10",9.082,5.658,12.343,"jokipohja-xxvi-2"
"2927","2017-11",3.827,2.529,5.772,"jokipohja-xxvi-2"
"2928","2017-12",1.385,1,2.58,"jokipohja-xxvi-2"
"2929","2018-01",1.001,1,1.042,"jokipohja-xxvi-2"
"2930","2018-02",1.051,1,1.795,"jokipohja-xxvi-2"
"2931","2018-03",1.074,1,2.257,"jokipohja-xxvi-2"
"2932","2018-04",1.852,1,3.718,"jokipohja-xxvi-2"
"2933","2018-05",7.316,3.344,14.115,"jokipohja-xxvi-2"
"2934","2018-06",12.892,7.194,17.013,"jokipohja-xxvi-2"
"2935","2018-07",18.139,13.309,24.986,"jokipohja-xxvi-2"
"2936","2018-08",19.375,16.403,24.998,"jokipohja-xxvi-2"
"2937","2018-09",15.311,10.578,18.231,"jokipohja-xxvi-2"
"2938","2018-10",9.032,5.282,10.936,"jokipohja-xxvi-2"
"2939","2018-11",4.958,2.241,6.108,"jokipohja-xxvi-2"
"2940","2018-12",1.086,1,2.256,"jokipohja-xxvi-2"
"2941","2019-01",1.004,1,1.017,"jokipohja-xxvi-2"
"2942","2019-02",1.138,1.005,1.971,"jokipohja-xxvi-2"
"2943","2019-03",1.812,1.402,2.628,"jokipohja-xxvi-2"
"2944","2019-04",4.061,2.629,6.874,"jokipohja-xxvi-2"
